ad_id,title,price,lat,lon,Provinsi,Kota/kabupaten,Kecamatan,Luas_bangunan,Luas_tanah,Kamar_tidur,Kamar_Mandi,parameter-external_source_url,Tipe,Fasilitas,Lantai,description
944068003,Upgrade Lifestyle-Mu! Apartemen 1Br Antasari Place dengan Skema Ringan & Fleksibel,2100000000.0,-6.261,106.813,Jakarta D.K.I.,Jakarta Selatan,Mampang Prapatan,42,0,1,1,https://www.lamudi.co.id/properti/41032-73-75e1b9907b8a-bd46-19d2da1-87bb-73e7?i=eJN3ww,apartemen,"ac, swimmingpool, garden, garasi",,"Miliki Hunian Premium di Jakarta Selatan! Antasari Place, Kemang -  Apartemen Ideal untuk Gaya Hidup Modern  Mau punya apartemen sendiri tapi budget terbatas? Kini saatnya kamu #PunyaDuluan! Hunian super cozy ini pas banget buat kamu yang masih single, aktif, dan ingin hidup mandiri di jantung Jakarta Selatan!   Detail Unit: - 1 Kamar Tidur, luas 42.70 m² - 1 Kamar Mandi - Daya Listrik: 2.200 Watt  Bonus: AC, Kitchen Sink granit, Cabinet bawah, Kompor Tanam 2 Tungku, Access Card dll.  FREE IPL 2 Tahun dan Voucher Furnished hingga Rp90 Juta + Jewelry senilai Rp45 Juta*  Cara Bayar Fleksibel: * Cicilan Developer hingga 36x * Tunai Keras * KPA Bank: UOB, CIMB Niaga, OCB, BWS, NOBU * Subsidi DP 10% untuk KPA  Syarat dan ketentuan berlaku  Kenapa Antasari Place Layak Kamu Pilih? - Lokasi emas di Jl. Pangeran Antasari, dekat TB Simatupang & akses JORR 1 & 2 - Smart living dengan konsep Green & Modern - Potensi investasi tinggi + jaminan sewa oleh Cozystay - Dikelilingi area bisnis elite: CBD TB Simatupang, Plaza Oleos, Menara 165, dll - Dalam kawasan akan dibangun mall premium (Samsung, Starbucks, Scoop, Digimap, dll)  Fasilitas Super Lengkap: Riverside Park & Terrace Garden, Amphitheater, Koi & Lotus Pond, Swimming Pool, BBQ Area, Playground, Gym, Business Lounge, dan banyak lagi!  Strategis & Dikelilingi Fasilitas Unggulan: - Rumah Sakit: RS Fatmawati, Pondok Indah, Siloam, JMC - Pusat Belanja: PIM, Gandaria City, Citos, AEON - Sekolah Favorit: JIS, Highscope, Cikal, Pangudi Luhur - Supermarket: Hero, Ranch Market, Lotte, Transmart - Rekreasi: Pondok Indah Golf, Ragunan Zoo - Area Bisnis & Lifestyle: Kemang, SCBD, Senopati, Cipete Raya  Dikembangkan oleh: PT Indonesian Paradise Property Tbk (INPP) - developer terpercaya dengan konsep mixed-use luxury terbaik.  Biar makin sat set punya apartemen! Yuk, Wujudkan Hunian & Investasimu Sekarang! Hubungi kami untuk info lengkap, brosur digital, dan jadwal show unit!  Heryanto  KANTOR: KING PROPERTY Tahap-1 : Green Bay Pluit LG Tower B No. 10-11 Tahap-2 : Green Bay Pluit GF Tower G No. 7  Terima kasih"
940712822,DIJUAL APARTEMEN TIPE STUDIO,385000000.0,-6.256,106.849,Jakarta D.K.I.,Jakarta Selatan,Pancoran,21,0,1,1,https://www.lamudi.co.id/properti/41032-73-af826625a039-8ad-19a8298-ade8-7a48?i=VsH7wQ,apartemen,"ac, garasi, garden, swimmingpool",21,"FOR SALE  Apartemen Kalibata City tipe studio, Tower Tulip lantai 21.   Sudah sertifikat, tinggal balik nama  full furnished  new interior  akses kolam renang & gym"
944058036,[For Sale] Dijual unit 1BR di Apartemen The Mansion at Kemang Residenc,2000000000.0,-6.264,106.816,Jakarta D.K.I.,Jakarta Selatan,Mampang Prapatan,87,0,1,1,https://www.lamudi.co.id/properti/41032-73-78900112284b-c515-1999b0a-b13d-7b0d?i=ALnbobk,apartemen,"ac, garasi, swimmingpool",15,DIJUAL APARTEMEN KEMANG MANSION     Tower South  Lantai 15  1 bedroom   1 bathroom   Furnished   With balcony     SERTIFIKAT: SHM     NEGOTIABLE
939824698,"3,2M Serius nego",3100000000.0,-6.244,106.776,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,160,101,4,3,,rumah,carport,2,"LISTRIK 1,300 LT 101 MTR LB 160, 2 LANTAI,  4 KAMAR TIDUR, 3 KAMAR MANDI ( 2 DI LT. ATAS, 1 DILANTAI BAWAH) AIR TOREN, SHM, 30 METER DARI JALAN RAYA, BISA UNTUK 2 MOBIL  LOKASI STRATEGIS DIKAWASAN PERMATA HIJAU, DEKAT DENGAN PASAR, RUMAH SAKIT DAN FASUM LAINNYA"
945077158,"Free Bonus Spesial, Wajib Cek! Apartemen Antasari Place Tipe Studio Luas 28m2 Siapa Cepat Dia Dapat",1500000000.0,-6.277,106.811,Jakarta D.K.I.,Jakarta Selatan,Cilandak,28,0,1,1,https://www.lamudi.co.id/properti/41032-73-38fcbae4c40b-1e21-19dfb6f-b41e-76d2?i=WYDTpg,apartemen,"swimmingpool, garden, garasi",,"Miliki Hunian Premium di Jakarta Selatan! Antasari Place, Kemang -  Apartemen Ideal untuk Gaya Hidup Modern  Mau punya apartemen sendiri tapi budget terbatas? Kini saatnya kamu #PunyaDuluan! Studio cozy ini pas banget buat kamu yang masih single, aktif, dan ingin hidup mandiri di jantung Jakarta Selatan!   Detail Unit: * Tipe: Studio * Luas: 28,40 m² * Kamar Mandi: 1 * Listrik: 2.200 Watt  Bonus: AC, Kitchen Sink granit, Cabinet bawah, Kompor Tanam 2 Tungku  FREE IPL 2 Tahun dan Voucher Furnished hingga Rp90 Juta + Jewelry senilai Rp45 Juta*  Cara Bayar Fleksibel: * Cicilan Developer hingga 36x * Tunai Keras * KPA Bank: UOB, CIMB Niaga, OCB, BWS, NOBU * Subsidi DP 10% untuk KPA  syarat dan ketentuan berlaku  Kenapa Antasari Place Layak Kamu Pilih? - Lokasi emas di Jl. Pangeran Antasari, dekat TB Simatupang & akses JORR 1 & 2 - Smart living dengan konsep Green & Modern - Potensi investasi tinggi + jaminan sewa oleh Cozystay - Dikelilingi area bisnis elite: CBD TB Simatupang, Plaza Oleos, Menara 165, dll - Dalam kawasan akan dibangun mall premium (Samsung, Starbucks, Scoop, Digimap, dll)  Fasilitas Super Lengkap: Riverside Park & Terrace Garden, Amphitheater, Koi & Lotus Pond, Swimming Pool, BBQ Area, Playground, Gym, Business Lounge, dan banyak lagi!  Strategis & Dikelilingi Fasilitas Unggulan: - Rumah Sakit: RS Fatmawati, Pondok Indah, Siloam, JMC - Pusat Belanja: PIM, Gandaria City, Citos, AEON - Sekolah Favorit: JIS, Highscope, Cikal, Pangudi Luhur - Supermarket: Hero, Ranch Market, Lotte, Transmart - Rekreasi: Pondok Indah Golf, Ragunan Zoo - Area Bisnis & Lifestyle: Kemang, SCBD, Senopati, Cipete Raya  Dikembangkan oleh: PT Indonesian Paradise Property Tbk (INPP) - developer terpercaya dengan konsep mixed-use luxury terbaik.  Biar makin sat set punya apartemen! Yuk, Wujudkan Hunian & Investasimu Sekarang! Hubungi kami untuk info lengkap, brosur digital, dan jadwal show unit!  Heryanto  KANTOR: KING PROPERTY Tahap-1 : Green Bay Pluit LG Tower B No. 10-11 Tahap-2 : Green Bay Pluit GF Tower G No. 7  Terima kasih"
941772997,Rumah Murah di Cendrawasih Bintaro Sektor 1 Jakarta Selatan,4850000000.0,-6.267,106.756,Jakarta D.K.I.,Jakarta Selatan,Pesanggrahan,166,300,4,5,https://www.lamudi.co.id/properti/41032-73-7f01c5a0cfc8-2d5e-19b4952-8ae6-7f2a?i=Qma1lw,rumah,"ac, garasi, garden, swimmingpool",2,dijual rumah murah diJl. Cendrawasih Bintaro Jaya Sektor 1 Jakarta Selatan   LT. 300m² LB. 166m² KT. 3+1 KM. 3+2 surat shm Garasi 1 Carport 2 Gudang + Storage Musholla Taman depan belakang & samping Kolam ikan + pendopo Hadap Barat Laut Air sumur Listrik 2200  *Harga 4.9 milyar negoo*
917142520,DI JUAL MURAH APARTEMEN GREEN PALACE KALIBATA CITY TOWER LOTUS JAKARTA SELATAN,425000000.0,-6.261,106.845,Jakarta D.K.I.,Jakarta Selatan,Pancoran,33,0,2,1,https://www.lamudi.co.id/properti/41032-73-d7cf854897bb-9344-19835a0-bfe8-7a55?i=YZhXUA,apartemen,"ac, garasi, swimmingpool, garden",20,"Di Jual  Apartemen Kalibata City Tower Lotus Green Palace  Jakarta Selatan   Cocok Buat Tempat Tinggal & INVESTASI    Harga: 425 jt  • Luas Bangunan 33 M3 • Surat Sertifikat SHMSRS  • Fuull Furnish  • Lantai 20  • kamar tidur 2  • Kamar mandi 1 •  Ac 2  •  Kulkas 2 pintu  • Sofa Bed  • View ke selatan Gunung Salak  • City View Jakarta City   • Tower Lotus Lt 20 • Sekurity 24 jam • Loby Apartemen  • Resepsionis • Akses setiap lt    Fasilitas   - Swimming Pool  - Akses mall kalibata city  - Joging track  - Fitnes Center  - Sekurity 24 jam  - Loby Apartemen     Lokasi terdekat :  - 300 meter ke Stasiun Duren kalibata  - 200 meter ke Halteu Busway - Fasilitas Lengkap Loundry,Minimarket • Warteg Klinik Coffe Shop"
932322246,Apartment Sudirman Suites For SALE  Jakarta CBD 2BR 65 Sqm FURNISHED,2900000000.0,-6.215,106.816,Jakarta D.K.I.,Jakarta Pusat,Tanah Abang,65,0,2,1,https://www.lamudi.co.id/properti/41032-73-61570af67862-57c1-197f649-8977-731c?i=AMuz-q8,apartemen,"ac, swimmingpool, garasi",18,"Unit saat ini sedang disewakan, uang sewa akan dikembalikan.     Excellent Location Close to Public and Shopping Facilities : Within Walking Distance to Setiabudi One, Foreign Embassies, Restaurants, Hotels, Close to MMC Hospital, Kuningan City Mall, Kota Kasablanka Mall, etc  Excotic Living and Work near From Your Business District     For further information, please call / text SMS / WhatsApp. I speak both English Bahasa fluently"
936875736,"Apartemen Vasaka Solterra, Studio Furnished, Pejaten Jakarta Selatan",950000000.0,-6.279,106.836,Jakarta D.K.I.,Jakarta Selatan,Pasar Minggu,20,0,1,1,https://www.lamudi.co.id/properti/41032-73-a3598872a9be-c40b-1982997-bd58-7379?i=QGS7Vg,apartemen,"ac, garasi, swimmingpool",16,"DIJUAL Apartement Vasaka Solterra, Furnished  Jl. Condet Pejaten - Jakarta Selatan     Lokasi strategis :  1) Dekat Halte TransJakarta/Busway Pejaten  2) Dekat Mall Pejaten Parc     Tower : Solterra Residence  Lantai : 16  Type : Studio  View : Pool & City  Balkon  Luas : 20m  Listrik : 2200 watt     Fasilitas :  Swiming Pool & Gym  Children Playground  Exclusive Parking  Security 24 hours     Harga  950jt Nego"
937687098,Rumah Viral Dekat Jakarta Selatan at Titik Pulang Limo Free DP surat2,599000000.0,-6.297,106.794,Jakarta D.K.I.,Jakarta Selatan,Cilandak,45,40,3,2,https://www.lamudi.co.id/properti/41032-73-87f9f9fe7738-255f-1989ec7-b5e0-751b?i=AKypHVU,rumah,"ac, garasi, garden",2,Rumah Viral Dekat Jakarta Selatan at Titik Pulang Limo Free DP surat2     Rumah 2Lantai Harga Terjangkau Dekat Toll Limo dan Dekat Jaksel     Bisa Cash atau KPR  KPR Kami Bantu Sampai ACC Bank     Informasi dan Survey Lokasi Langsung Chat Kami.  24Jam On Siap Membantu Anda.
932795778,DIJUAL RUMAH TUA DI KAWASAN CIPETE HITUNG TANAH,10800000000.0,-6.277,106.802,Jakarta D.K.I.,Jakarta Selatan,Cilandak,300,415,2,2,https://www.lamudi.co.id/properti/41032-73-e27403ca2b40-c10d-197f7c2-9da7-748d?i=AIfMp9s,rumah,"garasi, garden",,"Luas Tanah 416 m2  Lebar 15 m  Panjang +\- 28 m  Hadap Selatan  SHM    Harga 10,8 M Nego    Info viewing :  JEANY        (No.HS00489.25)"
934233107,DIJUAL RUMAH CEPAT SANGAT MURAH HARGA DIBAWAH NJOP DI LOKA INDAH,9500000000.0,-6.26,106.828,Jakarta D.K.I.,Jakarta Selatan,Mampang Prapatan,280,550,3,3,https://www.lamudi.co.id/properti/41032-73-3df463de5e01-51c-197f5af-beba-77fb?i=APYvriI,rumah,"garasi, garden",,Di Jual Cepat Sangat Murah   Rumah Harga di bawah NJOP   Lokasi: Komplek Loka Indah Mampang   Warung Buncit - Jakarta Selatan     Luas Tanah: 550m  (20x27.5)  Luas Bangunan: 280m  1 Lantai  Kamar Tidur:3  Kamar Mandi:3  Hadap: Selatan  Air: Pam/Air Tanah: Pam  Listrik: 5500watt  SHM   Carport 2 mobil     Harga: 9.5M {Nego}     Noted: Harga di bawah NJOP     {MO}
937522525,Rumah Luas Ada Swimming Pool Di Bintaro Jaya 3702,9500000000.0,-6.268,106.764,Jakarta D.K.I.,Jakarta Selatan,Pesanggrahan,200,870,6,3,https://www.lamudi.co.id/properti/41032-73-c5b1a0c5d0e8-feeb-19886d9-b336-7aa8?i=BMjXkA,rumah,,,"(CPA3 3702) Rumah di Bintaro Jaya Sektor 4 -   LT: 870 m2,  LB: 200 m2,  Hadap: Timur,  Lantai: 2,  KT: 6+1,  KM: 3+1,  Carport: 4,  Listrik: 5500,  Telepon: 1,  AC: 5,  Air: PAM,  Fasilitas Lainnya: Mini Swimmin Pool,  Surat: SHM,  IDR: 9,5 M #ID: 237873"
940694778,Apartemen Hook di ITC Kuningan Jakarta Selatan Full Furnished,1490000000.0,-6.219,106.821,Jakarta D.K.I.,Jakarta Selatan,Setia Budi,113,0,3,2,https://www.lamudi.co.id/properti/41032-73-7f63e1d5d83c-59c1-f373488c-b137-449e?i=AMqKH6E,apartemen,,22,"DiJual Apartment Hook 2 View di ITC Kuningan Jakarta Selatan Full Furnished. Lantai 22.    Luas Bangunan : 113,39 m2  Full Furnished  Kamar Tidur : 3  Kamar Mandi : 2  Kitchen Set  AC : 4 unit  Listrik : 3520 Watt    Fasilitas :  - Parkir mobil 1 unit  - Kolam Renang  - Lapangan Tenis  - Keamanan 24 Jam    Dekat :  - Mall Ambasador  - Publik Transportasi    RWT/ NKI - AP"
944067040,"Dijual Rumah Bagus, Siap Huni Luas 515 di Cilandak, Jakarta Selatan (im)",13500000000.0,-6.277,106.797,Jakarta D.K.I.,Jakarta Selatan,Cilandak,400,515,5,4,https://www.lamudi.co.id/properti/41032-73-275a095fe784-6b17-19d2d84-b838-7738?i=AN5Q07Q,rumah,garasi,2,"Rumah Luas & Nyaman di Cilandak – Lokasi Strategis, Cocok untuk Keluarga Besar  Dijual rumah простор dan asri di kawasan Cilandak, menawarkan kenyamanan hunian dengan lahan yang sangat luas dan tata ruang yang fungsional. Berada di lingkungan yang tenang dan hijau, rumah ini sangat ideal untuk keluarga yang menginginkan privasi sekaligus akses mudah ke berbagai fasilitas kota.  Spesifikasi: Luas Tanah: 515 m² Luas Bangunan: 400 m² Jumlah Lantai: 2 Kamar Tidur: 4 + 1 Kamar Mandi: 4 Garasi: 4 mobil Carport: 3 mobil Sertifikat: SHM  IDR : 13,5 M (nego)  Pilihan tepat untuk Anda yang mencari hunian luas di lokasi premium dengan potensi investasi yang menjanjikan.   #SPL0238"
944066855,"Rumah Mewah 4 Lantai Siap Huni, Ada Lift di Pondok Indah, Jakarta Selatan (im)",9200000000.0,-6.267,106.783,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,373,146,5,6,https://www.lamudi.co.id/properti/41032-73-45dde4d88165-8802-19d2d6a-9066-7594?i=F4IRtQ,rumah,garasi,4,"Rumah Mewah 4 Lantai di Pondok Indah – Lokasi Premium & Fasilitas Lengkap  Dijual rumah modern mewah di kawasan elite Pondok Indah dengan desain elegan dan tata ruang yang fungsional. Properti ini cocok untuk hunian keluarga besar maupun investasi jangka panjang, berada di lingkungan yang nyaman, aman, dan strategis.  Spesifikasi: Luas Tanah: 146 m² Luas Bangunan: 373 m² Jumlah Lantai: 4 Kamar Tidur: 4 + 1 (kamar ART) Kamar Mandi: 4 + 2 Listrik: 23.000 watt AC: 5 unit Garasi: 1 mobil Carport: 2 mobil Sertifikat: HGB  IDR : 9,2 M (nego)  Rumah ini merupakan pilihan ideal bagi Anda yang menginginkan hunian prestisius di salah satu kawasan terbaik di Jakarta Selatan.   #SPL0239"
943038630,Dijual Rumah Luas Siap Huni di Kebayoran Baru Jakarta Selatan,11500000000.0,-6.254,106.789,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Baru,580,580,7,5,https://www.lamudi.co.id/properti/41032-73-8cc8575d9c57-2001-19c49a8-898d-7b67?i=AOoIX0c,rumah,"garasi, garden",2,"DIJUAL CEPAT !!! Rumah Luas Siap Huni di Kebayoran Baru, Jakarta Selatan  Luas Tanah : 580m Luas Bangunan : 400m Kamar Tidur : 5+2 (Kamar Supir&Pembantu) Kamar Mandi : 4+1 (toilet supir ) Sertifikat : SHM  Harga : 11.5 M(nego)  Bangunan Full Renov Halaman sangat luas,private Cocok untuk Rumah tinggal,kantor,atau investasi Garasi 2 mobil + Carport,total bisa 4 mobil. Listrik : 5500 Watt Lokasi sangat strategis  400m ke grand lucky 2 km ke pondok indah mall 2 km ke Gandaria city  E2.8518-E2.121925."
941899061,Dijual rumah pondok indah furnish mewah with lift 3BR uk 140m at Jakarta Selatan,11000000000.0,-6.264,106.782,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,296,140,3,3,https://www.lamudi.co.id/properti/41032-73-f45c12b8e6b8-d0d4-19b6426-b1c1-77c3?i=L-FqbQ,rumah,,3,"Dijual rumah pondok indah furnish mewah with lift 3BR uk 140m at Jakarta Selatan  For Sale: Townhouse 3 lantai private lift pondok indah jaksel LT 140 / 296 m2 3lantai (3BR+1) Marmer Import, fully Furnished Brand new Rp 12,5M   Turun ke hrga Rp 11M"
934557993,Rumah Komplek Jatipadang Pasar Minggu Jakarta,9000000000.0,-6.294,106.82,Jakarta D.K.I.,Jakarta Selatan,Pasar Minggu,748,418,7,5,https://www.lamudi.co.id/properti/41032-73-d87824763eb3-9ab5-197f4f0-81e1-7a19?i=AMCOVTE,rumah,"garasi, garden",,"Rumah di Dalam Komplek Jatipadang, Pasar Minggu Jakarta Selatan.     Lokasi Nyaman dan strategis.     Akses mudah, jalan luas untuk 2 mobil dan 2 arah.     LT: 418 m²     LB: 748 m²     2 lantai     KT: 5+2     KM: 4+1     1 Gudang     Dapur bersih dan kotor     Taman depan dan belakang     Hadap Timur     SHM     Harga: 9 M Nego"
937886871,TURUN HARGA!! DIJUAL RUMAH TUA HITUNG TANAH DALAM KOMPLEK GANDARIA KEBAYORAN BARU,10600000000.0,-6.245,106.785,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Lama,150,274,4,2,https://www.lamudi.co.id/properti/41032-73-ed32c47c4e21-8480-198bdcc-9b0e-73be?i=ANP0LNg,rumah,"garasi, garden",,17-346  TURUN HARGA! DI JUAL RUMAH TUA HITUNG TANAH DALAM KOMPLEK GANDARIA KEBAYORAN BARU JAKARTA SELATAN  SHM  Luas Tanah 274m² Fisik 300m²  Luas Bangunan 150m²  Kamar Tidur 4  Kamar Mandi 2  Listrik  PXL: 15×20m2  1 Lantai  Garasi 1  Carpot 2    Harga 12.9 M Menjadi 10.6 M Nego
937247987,RUMAH MEWAH DENGAN PRIVATE POOL DALAM TOWNHOUSE DI KEMANG JAKSEL,9250000000.0,-6.264,106.816,Jakarta D.K.I.,Jakarta Selatan,Mampang Prapatan,279,234,5,4,https://www.lamudi.co.id/properti/41032-73-4d35c760d937-f106-1985fd0-ad1a-7d75?i=VZEa6g,rumah,"ac, garasi, garden, swimmingpool",,"Rumah Mewah Dengan Private Pool Dalam Townhouse Di Kemang Jakarta Selatan     Spesifikasi:     Bangunan 3 Lantai  Luas Tanah: 234m²  Luas Bangunan: 279m²  Kamar Tidur: 4+1  Kamar Mandi: 3+1  Carport: 2  Hadap: Utara  Ruang Tamu  Ruang Keluarga  Ruang Makan  Kolam Renang  Security  SHM     Open Price: 9,25 Miliar     Dapatkan Best Deal Dan Hadiah Menarik Dengan Menghubungi :     PT. Arbie Propertindo Konsultan"
944336555,"Hunian yang nyaman sekaligus menghasilkan? Cek rumah Pondok Jaya, di Pela Mampang ini...",10000000000.0,-6.246,106.82,Jakarta D.K.I.,Jakarta Selatan,Mampang Prapatan,350,210,4,3,https://www.lamudi.co.id/properti/41032-73-163702839ac7-fd2b-9a99be1d-98ab-415a?i=AIUyEAk,rumah,,,"Dijual: Rumah di Pondok Jaya, Pela Mampang. Hunian plus rumah kos dengan pintu masuk terpisah. Nyaman untuk hunian, namun juga memberikan passive income!    - Rumah 2 lantai  - Luas tanah 210 m2 (10 x 20)  - Luas bangunan 350 m2    Lantai 1 - hunian  - 4+1 kamar, 2+1 kamar mandi  - Listrik 4400 watt, 4 AC - dapur, ruang jemur    Lantai 2 - rumah kos  - 8 kamar, 3 kamar mandi - dapur, ruang jemur    - Carport 2 mobil, garasi 1 mobil - Depan rumah bisa parkir 2 mobil - Jalan lebar 3 mobil - Teras, taman depan, taman kering di belakang - Air PAM & Air tanah dng pompa (jet pump) -.Tandon air bawah tanah - Furniture besar yg menempel ditinggal - Dibangun sendiri dari awal   - Sertifikat : Hak Milik    Kode PAP :  S02-J7984"
944885999,Rumah Di Jalan Raya Cocok Untuk Kantor ND 18086,23500000000.0,-6.245,106.799,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Baru,300,424,5,5,https://www.lamudi.co.id/properti/41032-73-23340aceecce-71e5-1f0aeee2-a190-4fbd?i=GO8l8w,rumah,,,"CPA 18086 Rumah di Jaksel - LT: 424 m2, LB: 300 m2, KT: 5+, KM: 5+, Lantai: 1,5, Hadap: Barat, Ruang Lain: , Garasi: , Carport: 1, Listrik: 3500, AC: , Air: Sumur, Fasilitas Lain: , Tahun Bangun: , Surat: SHM, IDR: 23,5 M ID: 282132"
944852773,JAKSEL MURAH BGT 2BR APARTEMEN GATEWAY PESANGGRAHAN CIPULIR CILEDUG,220000000.0,-6.241,106.788,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Baru,33,0,2,1,https://www.lamudi.co.id/properti/41032-73-b53952eda4e9-72ab-19dcd57-92da-79c5?i=I-UVrg,apartemen,"ac, garden",15,SUPER MURAH JUAL BUTUH CEPAT APARTEMEN GATEWAY PESANGGRAHAN JAKARTA SELATAN  LOKASI SUPER STRATEGIS PERSIS DEPAN BUSWAY D'MASIV MUDAH KEMANA2 DIJAKARTA PERSIS DEPAN UNIVERSITAS BUDI LUHUR 5 MNT ITC CIPULIR 10 MNT CBD CILEDUG PERBATASAN JAKARTA SELATAN  LUAS 33m LANTAI 15 HADAP HUTAN KOTA DAN GUNUNG PEMANDANGAN MANTAP GRATIS ++ AC. WATER HEATER. KITCHEN SET. LEMARI. KOMPOR TANAH. PENYEDOT ASAP KONDISI BAGUUUUUS SIAP PAKAI  FASILITAS KULINER MURAH. KANTIN. LAUNDRY. KOLAM RENANG  HARGA SUPER MURAH DIBAWAH NJOP HANYA 220JT NET   MINAT SEGERA TELP / WA SURVEY
941029573,Buncit Indah – Rumah Mewah Jakarta Selatan,10000000000.0,-6.272,106.834,Jakarta D.K.I.,Jakarta Selatan,Pasar Minggu,450,450,5,3,https://www.lamudi.co.id/properti/41032-73-1f27afed1fdd-ef82-19abb0d-9180-7279?i=APGc484,rumah,"swimmingpool, garden, garasi",2,"Harga 10 Miliar (Pasaran 20 Miliar!) – Best Deal!  Temukan rumah mewah dengan nilai investasi tinggi di kawasan elit Buncit Indah, Jakarta Selatan. Dengan lingkungan yang tenang, hijau, aman, dan lokasi yang sangat strategis, rumah ini cocok untuk:  keluarga besar  ekspatriat  investor high-end  tempat tinggal premium yang nyaman & prestisius   Spesifikasi Utama  • Luas Tanah: 451 m² • Luas Bangunan: 400 m² • 2 Lantai • 5 Kamar Tidur • Kolam Renang Pribadi • Parkir 7 Mobil  – Basement muat 4 mobil  – Carport / area atas muat 3 mobil  • SHM (Sertifikat Hak Milik) • Security 24 Jam   Kelebihan Lokasi  Rumah berada di komplek perumahan premium: • Lingkungan sangat asri • Tenang & aman • Anti banjir • Akses mobil 2 arah • Keamanan 24 jam  Dekat berbagai fasilitas:  10 menit ke Stasiun Pasar Minggu  5 menit ke Pejaten Village  10 menit ke Kemang  10 menit ke Tol TB Simatupang  dekat rumah sakit, sekolah internasional, pusat bisnis  ⭐ Highlight Properti  • Swimming pool pribadi • Layout rumah luas & terang • Cocok untuk family living mewah • Potensi investasi sangat besar  → Harga pasar 20 Miliar, dijual cuma 10 Miliar • Akses mudah ke Sudirman, TB Simatupang, Kemang, Pejaten, dan Kuningan   Harga Jual: 10 Miliar  (Nilai pasar properti setara: ± 20 miliar — kesempatan terbaik!)   Hubungi Sekarang  Untuk informasi lengkap, foto/video property, dan jadwal survei, silakan hubungi melalui WhatsApp."
943035220,Dijual Apartemen Park Residence Kebayoran Baru,3000000000.0,-6.245,106.799,Jakarta D.K.I.,Jakarta Selatan,Kebayoran Baru,0,0,3,3,https://www.lamudi.co.id/properti/41032-73-f7c24f3300b2-9bc0-19c4842-9745-711a?i=dHfaVg,apartemen,,,"DIJUAL 1 Apartemen Park Residence Kebayoran Baru, Jakarta Selatan  Kamar Tidur 2 Kamar Mandi 2 Kamar Pembantu 1 Kamar Mandi Pembantu 1 Sertifikat Strata Furnitur Lengkap"
938438658,Dijual Rumah mewah depan taman di kebayoran village bintaro jaya shm,7490000000.0,-6.268,106.764,Jakarta D.K.I.,Jakarta Selatan,Pesanggrahan,210,271,4,4,https://www.lamudi.co.id/properti/41032-73-4bc85639def8-6933-19914ea-95a7-7933?i=AJroNcw,rumah,,,"Rumah di Sektor 7 - LT: 271 m2, LB: 210 m2, KT: 4+2, KM: 3+1, Lantai: 2,5, Carport: 2, Listrik: 7700, Air: PAM, Fasilitas Lain: , Surat: SHM, IDR: 7,49 M (Nego)"
940698517,Rumah Mungil di Alam Segar Pondok Indah Jakarta Selatan,6200000000.0,-6.27,106.78,Jakarta D.K.I.,Jakarta Selatan,Cilandak,200,148,5,4,https://www.lamudi.co.id/properti/41032-73-eea258517051-a36c-28028771-9136-4c85?i=c0cD4A,rumah,,2,"Jual Rumah Siap Huni dekat Jl Kartika Utama dan Mall Pondok Indah   Luas Tanah 147 m2 Luas Bangunan 200 m2 Rumah 2,5 Lantai Dimensi 10 x 15 m Orientasi Hadap Selatan  Sertifikat: SHM Kamar Tidur 5 Kamar Mandi 3 Dapur Kitchen Set Material Lantai Keramik Milan Daya Listrik 2200 Watt Carport 2 Mobil Sumber Air: PAM dan Sumur Bor   AP/ NKI"
944064503,"0402,26c jual rumah lelang selatan di Bintaro jaya",6673000000.0,-6.27,106.761,Jakarta D.K.I.,Jakarta Selatan,Pesanggrahan,600,524,3,2,https://www.lamudi.co.id/properti/41032-73-e3af66b0ec51-54d9-19d2d1d-b4d7-7d0d?i=cskASw,rumah,,2,"*Lelang Jakarta*(c) 22026B.0402.26c Bintaro Jaya, Pesanggrahan Luas Tanah 524 Luas Bangunan 600 2 Lantai SHM, Cara Bayar Harus Cash Ngantong Harga Normal 7,590 M Harga Lelang 5,814 M (23% OFF)  *Hanya bisa Lihat dari Luar* *(Tidak bisa lihat dalam)* *Sudah Termasuk Pengosongan, Pajak dan Biaya-biaya* *Belum Termasuk Kenaikan Bidding dan Tunggakan*  Segera Hubungi: YongWe Property"
